track_id,spotify_id,title,track_artist,release_year,loudness,mode_name,decade
spotify:track:7aGqzztb8FoK1wI27EUtGP,7aGqzztb8FoK1wI27EUtGP,Lick It Up,KISS,1983,-5.998,major,1980
spotify:track:1hlveB9M6ijHZRbzZ2teyh,1hlveB9M6ijHZRbzZ2teyh,We're Not Gonna Take It,Twisted Sister,1984,-6.299,major,1980
spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,The Smiths,1984,-5.9,major,1980
spotify:track:1tjK9HhmpEfk0ijyIKsoUk,1tjK9HhmpEfk0ijyIKsoUk,Hey Nineteen,Steely Dan,1980,-13.936,major,1980
spotify:track:5kz9GDBTX846OXwqWoyKzF,5kz9GDBTX846OXwqWoyKzF,We Got The Beat,The Go-Go's,1981,-5.61,major,1980
spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,2gQaQUhDCNGfBVXTvxAmXQ,Shout,Tears For Fears,1985,-10.407,major,1980
spotify:track:7yzbimr8WVyAtBX3Eg6UL9,7yzbimr8WVyAtBX3Eg6UL9,Hallelujah,Leonard Cohen,1984,-12.577,major,1980
spotify:track:1p5GFCHCm5u8t2tvhDqQ7Z,1p5GFCHCm5u8t2tvhDqQ7Z,Danger,The Flirts,1982,-10.934,minor,1980
spotify:track:7yqU5HODQU91zj8ahUaUX1,7yqU5HODQU91zj8ahUaUX1,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987,-8.824,major,1980
spotify:track:6MfVSA5iKBPHzo6RGARjL0,6MfVSA5iKBPHzo6RGARjL0,Lost In Love,Air Supply,1980,-19.292,major,1980
spotify:track:7elZqrBZysXba7cTLkrw05,7elZqrBZysXba7cTLkrw05,Ask the Lonely,Journey,1983,-3.316,major,1980
spotify:track:28P5HAF0Kll9Xd9dX4qw7A,28P5HAF0Kll9Xd9dX4qw7A,Eye of the Tiger,Survivor,1982,-14.522,minor,1980
spotify:track:1a2iF9XymafjRk56q7oCxo,1a2iF9XymafjRk56q7oCxo,Pride and Joy,Stevie Ray Vaughan,1983,-11.821,major,1980
spotify:track:1HVKyOwoBkhseTKSYAt9Tg,1HVKyOwoBkhseTKSYAt9Tg,Every Minute Every Day,Scorpions,1988,-3.608,major,1980
spotify:track:0RVeadY2MbHz4Pe4MreLNw,0RVeadY2MbHz4Pe4MreLNw,Rocket,Def Leppard,1987,-6.822,major,1980
spotify:track:01R0Xdwje645C6xFCnMRvm,01R0Xdwje645C6xFCnMRvm,Talk Dirty To Me,Poison,1986,-13.267,major,1980
spotify:track:1f1QPwS422JMbg2aRW66bw,1f1QPwS422JMbg2aRW66bw,Beautiful Boy (Darling Boy),John Lennon,1980,-11.53,major,1980
spotify:track:7bkyXSi4GtVfD7itZRUR3e,7bkyXSi4GtVfD7itZRUR3e,Material Girl,Madonna,1984,-12.677,major,1980
spotify:track:2wSAWEYUHkt92X4SBAPqZE,2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered,Culture Club,1983,-7.182,major,1980
spotify:track:43thLwzSasUUZEYjYPeJh3,43thLwzSasUUZEYjYPeJh3,Close My Eyes Forever,Lita Ford,1988,-14.884,major,1980
spotify:track:36lkJSDyMEZoWTqtRj8Q8q,36lkJSDyMEZoWTqtRj8Q8q,You're the Inspiration - 2006 Remaster,Chicago,1984,-6.364,major,1980
spotify:track:3EGI5qmVmGlfgy9BmNb1R8,3EGI5qmVmGlfgy9BmNb1R8,Lessons In Love,Level 42,1987,-8.403,major,1980
spotify:track:4RvWPyQ5RL0ao9LPZeSouE,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,1985,-12.095,major,1980
spotify:track:6AEdWbrFREOUNmI1hMPbyc,6AEdWbrFREOUNmI1hMPbyc,On The Wings Of Love,Jeffrey Osborne,1982,-12.066,major,1980
spotify:track:30upl1YT1suEgSDpIopSky,30upl1YT1suEgSDpIopSky,Any Day Now,Ronnie Milsap,1982,-9.705,major,1980
spotify:track:6amZm52SfS7d6oCEu9NDMl,6amZm52SfS7d6oCEu9NDMl,So Alive,Love and Rockets,1989,-13.991,major,1980
spotify:track:5XsMz0YfEaHZE0MTb1aujs,5XsMz0YfEaHZE0MTb1aujs,Wake Me Up Before You Go-Go,Wham!,1984,-6.027,major,1980
spotify:track:3Cn1aiqSnvaj3FF4eFT80W,3Cn1aiqSnvaj3FF4eFT80W,Someone,El DeBarge,1986,-13.247,minor,1980
spotify:track:3HnI3m7oMAoBbiXTWEQSly,3HnI3m7oMAoBbiXTWEQSly,I Ain't Wit It,Paul Laurence,1989,-7.557,minor,1980
spotify:track:4cVHMHgmWgudD399ZdhQ3L,4cVHMHgmWgudD399ZdhQ3L,Let's Dance - 2002 Remaster,David Bowie,1983,-9.771,major,1980
spotify:track:2pwXHvgUsXiGXpWOyohGA2,2pwXHvgUsXiGXpWOyohGA2,Mary Mack,Babyface,1986,-7.592,major,1980
spotify:track:24IdPCimVnJJDRuB5YSDiS,24IdPCimVnJJDRuB5YSDiS,I Don't Care Anymore - 2016 Remaster,Phil Collins,1982,-8.297,major,1980
spotify:track:3JzfUGNaBr4KyZwadF2zBQ,3JzfUGNaBr4KyZwadF2zBQ,AI O MAKIMODOSHITE,Kiyotaka Sugiyama,1985,-15.819,major,1980
spotify:track:60ubljabcQKHeMpjiypBcH,60ubljabcQKHeMpjiypBcH,Heaven,The Psychedelic Furs,1988,-14.124,major,1980
spotify:track:4DnEyHNO8MdhFYFrDq73BV,4DnEyHNO8MdhFYFrDq73BV,Mr. Brownstone,Guns N' Roses,1987,-9.284,major,1980
spotify:track:745PEogChr9LC3ctmXeijC,745PEogChr9LC3ctmXeijC,Dr. Feelgood,Mötley Crüe,1989,-3.952,major,1980
spotify:track:3ccAZx3wLZDVB2Nq6rikf9,3ccAZx3wLZDVB2Nq6rikf9,Half a Person - 2011 Remaster,The Smiths,1987,-8.698,minor,1980
spotify:track:3QrwftqtZ1D3jybjudsxnt,3QrwftqtZ1D3jybjudsxnt,Do It Again,Steely Dan,1985,-10.68,minor,1980
spotify:track:0Zj9X09LIkNOUNX0I4Tet9,0Zj9X09LIkNOUNX0I4Tet9,Dr. Feelgood,Mötley Crüe,1989,-3.935,major,1980
spotify:track:3FzKPS0oVknVlCW3PhxIHl,3FzKPS0oVknVlCW3PhxIHl,Debaser,Pixies,1989,-12.005,major,1980
spotify:track:30vbOgHRjyUbUZ1KWOY11C,30vbOgHRjyUbUZ1KWOY11C,Put Out The Fire - Remastered 2011,Queen,1982,-5.869,major,1980
spotify:track:1rME1sbMT1519MjbLJrwc7,1rME1sbMT1519MjbLJrwc7,My Prerogative,Bobby Brown,1988,-7.515,major,1980
spotify:track:2374M0fQpWi3dLnB54qaLX,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,1982,-18.064,major,1980
spotify:track:6OuFH2f6Oq0QddSmwZJu6T,6OuFH2f6Oq0QddSmwZJu6T,Lady Free,1986 Omega Tribe,1987,-14.984,minor,1980
spotify:track:1zZvPumuScWPZKZOCC6yq0,1zZvPumuScWPZKZOCC6yq0,Knock Me Down - Remastered,Red Hot Chili Peppers,1989,-3.629,major,1980
spotify:track:1j4OXmXNhQRVtC53cSEtan,1j4OXmXNhQRVtC53cSEtan,Never Ending Summer IV ~Prolog,オメガトライブ,1984,-6.521,major,1980
spotify:track:6WDywA01HXByEC07ZEKt6T,6WDywA01HXByEC07ZEKt6T,二度目のイヴ,オメガトライブ,1985,-6.758,minor,1980
spotify:track:1tMZpzeGkj5C0tKSnO2lrG,1tMZpzeGkj5C0tKSnO2lrG,Rio - 2001 Remastered Version,Duran Duran,1982,-6.282,major,1980
spotify:track:62SpTZPgcuBcygQSb1mC7W,62SpTZPgcuBcygQSb1mC7W,Jarabi,Ketama,1988,-19.701,minor,1980
spotify:track:4PJEK76V3A1S0XzZJuTWh7,4PJEK76V3A1S0XzZJuTWh7,Love Is A Long Road,Tom Petty,1989,-10.851,major,1980
spotify:track:0BnZQnXONdXE0YoAPtHcrt,0BnZQnXONdXE0YoAPtHcrt,The End of the River,オメガトライブ,1985,-8.907,major,1980
spotify:track:5yGTQzYbEdY6B9RFZJypgt,5yGTQzYbEdY6B9RFZJypgt,Rhythm Of The Night,DeBarge,1985,-12.328,minor,1980
spotify:track:2vNw57KPaYDzkyPxXYUORX,2vNw57KPaYDzkyPxXYUORX,Nightrain,Guns N' Roses,1987,-6.995,major,1980
spotify:track:2jsbLRAHKu0FCZcbySednM,2jsbLRAHKu0FCZcbySednM,Futari No Natsu Monogatari Never Ending Summer,オメガトライブ,1985,-4.566,major,1980
spotify:track:5uRsBdLhn91AYcsTCOGNOC,5uRsBdLhn91AYcsTCOGNOC,Sunglasses At Night,Corey Hart,1984,-11.106,minor,1980
spotify:track:5fRTUCS48zwiGai2Ku8gSg,5fRTUCS48zwiGai2Ku8gSg,These Dreams,Heart,1985,-14.122,major,1980
spotify:track:2LUVo82IKIpCuBNSaqF0G8,2LUVo82IKIpCuBNSaqF0G8,Corona,Minutemen,1984,-10.196,major,1980
spotify:track:4CRpOsjhvgxjF7rQufmyZ1,4CRpOsjhvgxjF7rQufmyZ1,Inbetween Days,The Cure,1985,-6.321,major,1980
spotify:track:3i3W6JXFIIRnrm9RKUkaaC,3i3W6JXFIIRnrm9RKUkaaC,N.E. Heart Break,New Edition,1988,-12.378,minor,1980
spotify:track:3ptER26gZWGlFsPT7HJfqd,3ptER26gZWGlFsPT7HJfqd,The Spirit Of Radio,Rush,1980,-7.05,major,1980
spotify:track:66LhCsc06aTa2Ig7iYPDSP,66LhCsc06aTa2Ig7iYPDSP,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,Stevie Nicks,1981,-7.382,minor,1980
spotify:track:1VKPiQJnV15flF5B3zeocD,1VKPiQJnV15flF5B3zeocD,You Dropped A Bomb On Me,The Gap Band,1982,-11.177,major,1980
spotify:track:5xbqrbNPBTAOGDA6GD3O46,5xbqrbNPBTAOGDA6GD3O46,Words Get In the Way,Miami Sound Machine,1985,-17.352,major,1980
spotify:track:2APxH5XbOLDTmW9X5yi6Hw,2APxH5XbOLDTmW9X5yi6Hw,Dreams,Van Halen,1986,-11.361,major,1980
spotify:track:4WfGrAJVC3A5xhUTja0gUG,4WfGrAJVC3A5xhUTja0gUG,Money For Nothing,Dire Straits,1985,-9.305,minor,1980
spotify:track:2oxcmG1trE8AKHE9b14Lvx,2oxcmG1trE8AKHE9b14Lvx,Facts of Love,Jeff Lorber,1986,-6.281,minor,1980
spotify:track:331dQ0vPDNCNLXFXo2atFe,331dQ0vPDNCNLXFXo2atFe,Every Little Step - With Rap,Bobby Brown,1988,-7.993,major,1980
spotify:track:6iqQCvQ33Ss0SiAgl6MRnz,6iqQCvQ33Ss0SiAgl6MRnz,Promised Land,Skeletal Family,1983,-11.592,major,1980
spotify:track:08o75xMKmGrKny6GsXrNJW,08o75xMKmGrKny6GsXrNJW,Little Lies,Fleetwood Mac,1988,-9.816,major,1980
spotify:track:2PpNgmrS9mAyrkRAwn6YPq,2PpNgmrS9mAyrkRAwn6YPq,Rainbow in the Dark,Dio,1983,-5.659,minor,1980
spotify:track:1o2IoGqzWhjyJEmWFCSUTF,1o2IoGqzWhjyJEmWFCSUTF,When I Think Of You,Janet Jackson,1986,-12.23,major,1980
spotify:track:1kDYCn9VIDmOIbLZ2Xc7OO,1kDYCn9VIDmOIbLZ2Xc7OO,Sweet Child O' Mine,Guns N' Roses,1987,-7.736,major,1980
spotify:track:3ZXcjz3A5vNsR5dA1e6ITl,3ZXcjz3A5vNsR5dA1e6ITl,Always Something There to Remind Me - 2018 Remaster,Naked Eyes,1983,-5.853,major,1980
spotify:track:5dRQUolXAVX3BbCiIxmSsf,5dRQUolXAVX3BbCiIxmSsf,Your Love,The Outfield,1985,-7.868,minor,1980
spotify:track:1co9HQhp1tMkH3OEkb3vXV,1co9HQhp1tMkH3OEkb3vXV,Here We Are,Gloria Estefan,1989,-14.437,major,1980
spotify:track:5WwqdeavrQrbeAMDxGawse,5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,REO Speedwagon,1984,-11.017,major,1980
spotify:track:0v9kGNjkKdQUdDoBIuiph4,0v9kGNjkKdQUdDoBIuiph4,My Prerogative,Bobby Brown,1988,-10.544,major,1980
spotify:track:6cqwDeMvlCKI9CoeVahGrM,6cqwDeMvlCKI9CoeVahGrM,Mátenme Porque Me Muero,Caifanes,1988,-5.866,major,1980
spotify:track:19Ym5Sg0YyOCa6ao21bdoG,19Ym5Sg0YyOCa6ao21bdoG,Gypsy,Fleetwood Mac,1988,-13.99,major,1980
spotify:track:46Qy1xAr2K7rylRYwdQ6Gw,46Qy1xAr2K7rylRYwdQ6Gw,House of Pain,Faster Pussycat,1989,-10.256,major,1980
spotify:track:4WoKuMjwJXuy9IqX6AH5JE,4WoKuMjwJXuy9IqX6AH5JE,People Are People,Depeche Mode,1984,-7.305,minor,1980
spotify:track:2M9ro2krNb7nr7HSprkEgo,2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,1988,-15.523,minor,1980
spotify:track:6mYrhCAGWzTdF8QnKuchXM,6mYrhCAGWzTdF8QnKuchXM,If I Could Turn Back Time,Cher,1989,-10.365,major,1980
spotify:track:12G1TYIfbpvC0mdFFn4Pbg,12G1TYIfbpvC0mdFFn4Pbg,Dopeman - Remix,N.W.A.,1988,-9.313,major,1980
spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,Motörhead,1980,-7.102,major,1980
spotify:track:2UDic0ZlCZjpDEMKLmxZGz,2UDic0ZlCZjpDEMKLmxZGz,Alone Again,オメガトライブ,1983,-8.121,major,1980
spotify:track:1gnOtJnOZErFPsADj08XVr,1gnOtJnOZErFPsADj08XVr,Gittin' Funky,Kid 'N Play,1988,-16.938,major,1980
spotify:track:6fBwVe6udYdnRqwqo06if8,6fBwVe6udYdnRqwqo06if8,I Would Die 4 U,Prince,1984,-10.457,major,1980
spotify:track:0X3AXpz0M67gO6vtmAqdqa,0X3AXpz0M67gO6vtmAqdqa,Do You Really Want Me Back?,Broken English,1987,-6.026,major,1980
spotify:track:7ChIxgQeXA4jxAS0DE7b7o,7ChIxgQeXA4jxAS0DE7b7o,Toi Hitomi,オメガトライブ,1985,-6.586,major,1980
spotify:track:0Vqap6DWhvILPwGvbtlUi5,0Vqap6DWhvILPwGvbtlUi5,The Rhythm,Kwame,1989,-19.682,minor,1980
spotify:track:5aQfUmnxj8x1zYc37Wit9w,5aQfUmnxj8x1zYc37Wit9w,Sunday Morning,The Bolshoi,1986,-8.047,minor,1980
spotify:track:1nz1xzqPN4xYZtR4zgiLxt,1nz1xzqPN4xYZtR4zgiLxt,Smalltown Boy,Bronski Beat,1984,-11.247,major,1980
spotify:track:3vPrFUtWpKT9oNW94NDDEW,3vPrFUtWpKT9oNW94NDDEW,Don't Know What You Got (Till It's Gone),Cinderella,1988,-9.883,major,1980
spotify:track:752q3k1ds8JckA7tIakICn,752q3k1ds8JckA7tIakICn,Terra Titanic,Peter Schilling,1983,-7.703,major,1980
spotify:track:5fO2fgZVjB1ZnA8X2gU75F,5fO2fgZVjB1ZnA8X2gU75F,FAREWELL CALL,Kiyotaka Sugiyama,1985,-15.851,minor,1980
spotify:track:1zaigPe4NB94tc4CRshK46,1zaigPe4NB94tc4CRshK46,Get It Right,Aretha Franklin,1983,-6.622,major,1980
spotify:track:08IIDDeGMsbKnkSHTVX9Cj,08IIDDeGMsbKnkSHTVX9Cj,All Day All Night,Bobby Brown,1988,-10.415,major,1980
spotify:track:5x6alRKb9sdCidGQz5luEd,5x6alRKb9sdCidGQz5luEd,Out Ta Get Me,Guns N' Roses,1987,-7.975,major,1980
spotify:track:05RgAMGypEvqhNs5hPCbMS,05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,Van Halen,1984,-5.436,major,1980
spotify:track:0m2BFvSyFp8eyB8aEIVS9T,0m2BFvSyFp8eyB8aEIVS9T,Kids In America,Kim Wilde,1981,-3.899,major,1980
spotify:track:6aBUnkXuCEQQHAlTokv9or,6aBUnkXuCEQQHAlTokv9or,This Must Be the Place (Naive Melody) - 2005 Remaster,Talking Heads,1983,-10.15,major,1980
spotify:track:1pZWORSXTFlZnrfxChRBaz,1pZWORSXTFlZnrfxChRBaz,1-2-3 - Single Version,Gloria Estefan,1984,-6.7,major,1980
spotify:track:20goDx14UZviYtCPtLbqvs,20goDx14UZviYtCPtLbqvs,Lucretia My Reflection - Vinyl Version,Sisters of Mercy,1987,-8.718,major,1980
spotify:track:3NNRDMmQzPjaUWNyAJb3bB,3NNRDMmQzPjaUWNyAJb3bB,Electric Chair,Prince,1989,-11.395,major,1980
spotify:track:7fRvtXvJMpGfTLdF0M09a1,7fRvtXvJMpGfTLdF0M09a1,Talking In Your Sleep,The Romantics,1983,-4.434,minor,1980
spotify:track:7qUvIpu8le9gHunduvgOXg,7qUvIpu8le9gHunduvgOXg,We Got Our Own Thang,Heavy D & The Boyz,1989,-12.762,major,1980
spotify:track:1xaTREM89RbIxkcjlpf4Uw,1xaTREM89RbIxkcjlpf4Uw,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,1984,-4.862,major,1980
spotify:track:76GlO5H5RT6g7y0gev86Nk,76GlO5H5RT6g7y0gev86Nk,Just Like Heaven,The Cure,1987,-3.845,major,1980
spotify:track:7gpavVMJwJYFNUzfzUdSv7,7gpavVMJwJYFNUzfzUdSv7,Last Child,Aerosmith,1980,-9.978,major,1980
spotify:track:4DAr4BlLbgpfUJ7iAwOKK0,4DAr4BlLbgpfUJ7iAwOKK0,Take It While It's Hot,Sweet Sensation,1988,-12.68,minor,1980
spotify:track:3vV3cr2TpPqFk07zxYUbla,3vV3cr2TpPqFk07zxYUbla,Cum on Feel the Noize,Quiet Riot,1983,-5.439,minor,1980
spotify:track:57MflfPN3ObQQAQtPUp0WF,57MflfPN3ObQQAQtPUp0WF,Romeo and Juliet,Dire Straits,1980,-8.169,major,1980
spotify:track:4PxVSYOpsYTI9gx6ZP9IM4,4PxVSYOpsYTI9gx6ZP9IM4,The Ghost in You,The Psychedelic Furs,1984,-13.541,major,1980
spotify:track:1YhyOTcVjHe73cm6tYrHkA,1YhyOTcVjHe73cm6tYrHkA,Middle of the Road - 2007 Remaster,Pretenders,1984,-5.575,major,1980
spotify:track:6kURXiIFcBrvfh11Soiwqv,6kURXiIFcBrvfh11Soiwqv,Golden Dreams,Invisible Limits,1989,-4.878,major,1980
spotify:track:1tuwC1Ob5vnYZhvg3zyzJg,1tuwC1Ob5vnYZhvg3zyzJg,Pictures of You,The Cure,1989,-6.48,major,1980
spotify:track:2ZS0wDcdfrJPC86u5aJGo9,2ZS0wDcdfrJPC86u5aJGo9,Seventeen,Winger,1988,-11.931,major,1980
spotify:track:1xShPgQbOUa98avWJQFDBY,1xShPgQbOUa98avWJQFDBY,Personal Jesus - Original Seven Inch Version,Depeche Mode,1989,-11.625,major,1980
spotify:track:7FlwylpJSe3ea6m1IrkizS,7FlwylpJSe3ea6m1IrkizS,West End Girls - 2001 Remaster,Pet Shop Boys,1986,-6.617,minor,1980
spotify:track:3RVFcKmgDFuYeYIdxBXK8K,3RVFcKmgDFuYeYIdxBXK8K,Can't Stay Away from You,Gloria Estefan,1987,-15.424,major,1980
spotify:track:1lJZSsMoWEbrgaY6CxPMf8,1lJZSsMoWEbrgaY6CxPMf8,Would I Lie to You? - Remastered Version,Eurythmics,1985,-4.639,major,1980
spotify:track:0vue3o9sYZZuZJOHg0RIPJ,0vue3o9sYZZuZJOHg0RIPJ,That's My Attitude,Troop,1989,-13.482,minor,1980
spotify:track:2PFIZFcGry0po3ZfRZkzKc,2PFIZFcGry0po3ZfRZkzKc,Hysteria,Def Leppard,1987,-5.508,major,1980
spotify:track:6N206l5WKFD8BbxCSxxCN1,6N206l5WKFD8BbxCSxxCN1,Do This My Way,Kid 'N Play,1988,-17.621,minor,1980
spotify:track:14YQ2SSnv07HZjPP4Ud9mX,14YQ2SSnv07HZjPP4Ud9mX,Back Chat - Remastered 2011,Queen,1982,-6.423,major,1980
spotify:track:7s56ykjZI6HkIBjpRw5Qv7,7s56ykjZI6HkIBjpRw5Qv7,"Rebel, Rebel",Shaun Cassidy,1980,-14.548,major,1980
spotify:track:6jC4P4UddgJKz4MOdpYlOo,6jC4P4UddgJKz4MOdpYlOo,After The Pain,Betty Wright,1988,-13.737,major,1980
spotify:track:6Ipaqc1ybISGpoJ8E9Qs0E,6Ipaqc1ybISGpoJ8E9Qs0E,Photographic,Depeche Mode,1981,-8.436,major,1980
spotify:track:3kDNbgnKWe8rd7DL34tQwt,3kDNbgnKWe8rd7DL34tQwt,The Motion Of Love,Gene Loves Jezebel,1987,-12.817,minor,1980
spotify:track:7HKez549fwJQDzx3zLjHKC,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered,The Rolling Stones,1981,-4.142,major,1980
spotify:track:0ew27xRdxSexrWbODuLfeE,0ew27xRdxSexrWbODuLfeE,I'm Coming Out,Diana Ross,1980,-4.459,major,1980
spotify:track:2RVQIq7bLi4Eu6xHPyQ46t,2RVQIq7bLi4Eu6xHPyQ46t,A Little Respect,Erasure,1988,-13.409,major,1980
spotify:track:6pwQEpLOlwclrsjgEOHEp0,6pwQEpLOlwclrsjgEOHEp0,Shadows Of The Night,Pat Benatar,1982,-10.183,major,1980
spotify:track:12UjiJ9QUzkjOeupCndZBd,12UjiJ9QUzkjOeupCndZBd,Killer,Van Der Graaf Generator,1986,-14.884,major,1980
spotify:track:1TtJkmAW9Rc55iVOPgZ33z,1TtJkmAW9Rc55iVOPgZ33z,The Way You Love Me,Karyn White,1988,-7.523,major,1980
spotify:track:6D3VGJz4hOCMGrEANXFu2f,6D3VGJz4hOCMGrEANXFu2f,How Ya Like Me Now - Longer Version,Kool Moe Dee,1987,-14.099,major,1980
spotify:track:2jVQ4jYVOGBUj5hHv7GYLO,2jVQ4jYVOGBUj5hHv7GYLO,If You Were Here,Thompson Twins,1983,-14.112,major,1980
spotify:track:0FviQvrqHxxFnR2p6bVOwp,0FviQvrqHxxFnR2p6bVOwp,Dynamite,Scorpions,1982,-3.461,minor,1980
spotify:track:6uP1ltEgH9Na7C1AkxJTvF,6uP1ltEgH9Na7C1AkxJTvF,Gimme Gimme Gimme (with Patti Austin),Narada Michael Walden,1985,-5.927,major,1980
spotify:track:6vFsxu9TUJJVWzMtualgyT,6vFsxu9TUJJVWzMtualgyT,ROLLING MEMORIES,Kiyotaka Sugiyama,1985,-15.856,major,1980
spotify:track:3obciWcyGwsVNZ76PYge6C,3obciWcyGwsVNZ76PYge6C,Summertime Girls,Y&T,1985,-6.396,major,1980
spotify:track:2Cdvbe2G4hZsnhNMKyGrie,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & The Blackhearts,1981,-5.025,major,1980
spotify:track:7wrBlgNqYBAC5yFfO4fnYb,7wrBlgNqYBAC5yFfO4fnYb,Don't Close Your Eyes,Kix,1988,-15.568,minor,1980
spotify:track:4OwMnNi3kC2DEIrxMTHc3M,4OwMnNi3kC2DEIrxMTHc3M,Johnny And Mary,Robert Palmer,1980,-12.841,major,1980
spotify:track:1oA0tDRFjY5xoNDXuMBGGA,1oA0tDRFjY5xoNDXuMBGGA,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,1987,-9.579,major,1980
spotify:track:31dqpLUModJWNbxrXu6TWd,31dqpLUModJWNbxrXu6TWd,Shot in the Dark,Ozzy Osbourne,1986,-7.262,major,1980
spotify:track:2Pp1ZQ4Wt8bm7UmYVAvwPO,2Pp1ZQ4Wt8bm7UmYVAvwPO,Leave in Silence - 2006 Remaster,Depeche Mode,1982,-14.893,minor,1980
spotify:track:7vvRkLPIvfjjmCIqNxBuEZ,7vvRkLPIvfjjmCIqNxBuEZ,Back To Life,Soul II Soul,1989,-11.659,major,1980
spotify:track:6BCMCf3kh2VFe3fTU8Jv2R,6BCMCf3kh2VFe3fTU8Jv2R,Somebody For Me,Heavy D & The Boyz,1989,-17.053,minor,1980
spotify:track:758wEKVqfYopJIHYWdLVd4,758wEKVqfYopJIHYWdLVd4,I Wanna Be Adored - Remastered,The Stone Roses,1989,-9.158,minor,1980
spotify:track:15049rGLXHwrWtE4euUb5C,15049rGLXHwrWtE4euUb5C,The Killing Moon,Echo & the Bunnymen,1985,-4.769,major,1980
spotify:track:6ZMda6mscE8eRkuwlw8yFB,6ZMda6mscE8eRkuwlw8yFB,Bedsitter,Soft Cell,1981,-9.121,major,1980
spotify:track:5vywtoD7fO1CP0B2wtm6I6,5vywtoD7fO1CP0B2wtm6I6,Control,Janet Jackson,1986,-12.487,major,1980
spotify:track:1iQpStZpzBb5TOuTDKJKdj,1iQpStZpzBb5TOuTDKJKdj,Poison,Alice Cooper,1989,-7.786,minor,1980
spotify:track:5Ofrnv2h5jrKQuc0WDAY5H,5Ofrnv2h5jrKQuc0WDAY5H,Cheating In The Next Room,Z.Z. Hill,1981,-16.572,major,1980
spotify:track:6WCeKlgDg5zzOY1OvMA3q9,6WCeKlgDg5zzOY1OvMA3q9,Tell Me What You Want,Zebra,1983,-6.923,major,1980
spotify:track:0L3BTsSDXfdRlIyvKLUcST,0L3BTsSDXfdRlIyvKLUcST,Nasty,Janet Jackson,1986,-12.549,minor,1980
spotify:track:4zEi4tr3lEhiAvTRxEzbEz,4zEi4tr3lEhiAvTRxEzbEz,Oh Sherrie,Steve Perry,1984,-5.116,major,1980
spotify:track:1TYt5etb427hvOod3EKJA5,1TYt5etb427hvOod3EKJA5,Can't Stop,After 7,1989,-11.547,minor,1980
spotify:track:1bki22ZoLCkqb0QIJ5PtJF,1bki22ZoLCkqb0QIJ5PtJF,China Girl - 1999 Remaster,David Bowie,1983,-9.838,minor,1980
spotify:track:7G7tgVYORlDuVprcYHuFJh,7G7tgVYORlDuVprcYHuFJh,Don't Dream It's Over,Crowded House,1986,-17.227,major,1980
spotify:track:5RsUlxLto4NZbhJpqJbHfN,5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,Rick Springfield,1981,-5.851,major,1980
spotify:track:5tVA6TkbaAH9QMITTQRrNv,5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,1989,-13.333,major,1980
spotify:track:0DCxAJasKxjhODdqpF4s36,0DCxAJasKxjhODdqpF4s36,Everlasting Love,Gloria Estefan,1984,-6.689,major,1980
spotify:track:28eg5bkYvIHT7HPmzZFwLN,28eg5bkYvIHT7HPmzZFwLN,Lonely Is The Night - Remastered,Billy Squier,1981,-4.923,major,1980
spotify:track:18URo35acNKRTHfEdjTcGn,18URo35acNKRTHfEdjTcGn,Photograph,Def Leppard,1983,-6.606,major,1980
spotify:track:3rzYUfyzdZW96cHXnGn1xI,3rzYUfyzdZW96cHXnGn1xI,What Difference Does It Make? - 2011 Remaster,The Smiths,1984,-6.503,minor,1980
spotify:track:6U8TcYGLSinKxjtfPcCPrh,6U8TcYGLSinKxjtfPcCPrh,"Christmas Ain't Christmas, New Years Ain't New Years Without The One You Love",The O'Jays,1988,-12.278,major,1980
spotify:track:3Oa8vnNXStoOHLbJwwMEDP,3Oa8vnNXStoOHLbJwwMEDP,Lips Like Sugar,Echo & the Bunnymen,1987,-4.039,major,1980
spotify:track:0qi4b1l0eT3jpzeNHeFXDT,0qi4b1l0eT3jpzeNHeFXDT,Just Can't Get Enough,Depeche Mode,1981,-9.362,major,1980
spotify:track:4TIJ7zSBNejpoIPaWpWRKc,4TIJ7zSBNejpoIPaWpWRKc,Rebel Yell,Billy Idol,1983,-4.948,minor,1980
